source_name,fiction_id,title,author,url,entry_lower_utc,first_seen_utc,last_seen_utc,exit_upper_utc,active_at_window_end,sample_count,best_rank,median_rank,residence_lower_minutes,residence_upper_minutes,residence_estimated_minutes,position_weighted_minutes,entry_hour_utc
newest_live,180810,The Great Overthrow [A Souls-like LitRPG],o7ariri,https://www.royalroad.com/fiction/180810/the-great-overthrow-a-souls-like-litrpg,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,9,9,0.0,203.667,101.833,61.31,20
newest_live,180809,MEMORY BLEED,dane900,https://www.royalroad.com/fiction/180809/memory-bleed,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,10,10,0.0,203.667,101.833,58.873,20
newest_live,180808,Until The Last Star,dane900,https://www.royalroad.com/fiction/180808/until-the-last-star,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,11,11,0.0,203.667,101.833,56.811,20
newest_live,180807,"Sentiment, once written",Duntres,https://www.royalroad.com/fiction/180807/sentiment-once-written,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,12,12,0.0,203.667,101.833,55.039,20
newest_live,180806,The Spirit Manager of Jeff,PJCana,https://www.royalroad.com/fiction/180806/the-spirit-manager-of-jeff,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,13,13,0.0,203.667,101.833,53.493,20
newest_live,180805,The Mediocre Psychic,allseingfool_7,https://www.royalroad.com/fiction/180805/the-mediocre-psychic,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,14,14,0.0,203.667,101.833,52.13,20
newest_live,180804,The Veil of Silent Blades,CassiniAura,https://www.royalroad.com/fiction/180804/the-veil-of-silent-blades,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,15,15,0.0,203.667,101.833,50.917,20
newest_live,180803,Stolen Away: Riftwalker,R3WORK,https://www.royalroad.com/fiction/180803/stolen-away-riftwalker,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,16,16,0.0,203.667,101.833,49.827,20
newest_live,180802,Wash After Reading,Jasmine Olivas,https://www.royalroad.com/fiction/180802/wash-after-reading,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,17,17,0.0,203.667,101.833,48.842,20
newest_live,180801,The Long way to truth,Brian242002,https://www.royalroad.com/fiction/180801/the-long-way-to-truth,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,18,18,0.0,203.667,101.833,47.945,20
newest_live,180800,The Ashes of Veyr,A. Veyr Nox,https://www.royalroad.com/fiction/180800/the-ashes-of-veyr,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,19,19,0.0,203.667,101.833,47.124,20
newest_live,180799,Judgement: Pewter Dusk,Ilya,https://www.royalroad.com/fiction/180799/judgement-pewter-dusk,,2026-07-16T20:14:35Z,2026-07-16T20:14:35Z,2026-07-16T23:38:15Z,False,1,20,20,0.0,203.667,101.833,46.369,20
